,Unnamed: 0,prop_name,location,property_type,rooms,parking,bathroom,size,furnished,region,monthly_rent(RM),Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court,unknown, Club house, Gymnasium, Jogging Track, Lift, Minimart, Multipurpose hall, Parking, Playground, Sauna, Security, Squash Court, Swimming Pool, Tennis Court, Barbeque area, 11,Air-Cond,Cooking Allowed,Internet,Near KTM/LRT,Washing Machine, Cooking Allowed, Internet, Near KTM/LRT, Washing Machine
2019,2019,1 Razak Mansion,Kuala Lumpur - Sungai Besi,Condominium,3,1,2,800 sq.ft.,Fully Furnished,Kuala Lumpur,1350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,2020,Vista Kiara,Kuala Lumpur - Mont Kiara,Condominium,3,1,2,1248 sq.ft.,Partially Furnished,Kuala Lumpur,2600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021,Plaza Metro Prima,Kuala Lumpur - Kepong,Apartment,3,0,2,1010 sq.ft.,Partially Furnished,Kuala Lumpur,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2022,2022,1 Razak Mansion,Kuala Lumpur - Sungai Besi,Condominium,3,1,2,800 sq.ft.,Not Furnished,Kuala Lumpur,1100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023,2023,Faber Indah,Kuala Lumpur - Taman Desa,Condominium,3,1,3,1410 sq.ft.,Partially Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2024,PV9 Residences @ Taman Melati,Kuala Lumpur - Setapak,Service Residence,3,1,2,1000 sq.ft.,Partially Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2025,2025,Mizumi Residences,Kuala Lumpur - Kepong,Service Residence,3,1,2,9001 sq.ft.,Not Furnished,Kuala Lumpur,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,2026,Kondo Rakyat (Bangsar South),Kuala Lumpur - Bangsar South,Apartment,3,1,1,700 sq.ft.,Partially Furnished,Kuala Lumpur,1100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2027,2027,Tong Weng Mansion,Kuala Lumpur - Brickfields,Flat,3,0,2,1100 sq.ft.,Not Furnished,Kuala Lumpur,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2028,2028,PV 9 Residences @ Taman Melati,Kuala Lumpur - Setapak,Condominium,3,1,2,1000 sq.ft.,Fully Furnished,Kuala Lumpur,2350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2029,2029,Cendana Apartment,Kuala Lumpur - Cheras,Apartment,3,1,2,650 sq.ft.,Fully Furnished,Kuala Lumpur,1200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2030,2030,38 Bidara,Kuala Lumpur - KLCC,Condominium,2,0,2,777 sq.ft.,Fully Furnished,Kuala Lumpur,2100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,2031,Majestic Maxim,Kuala Lumpur - Cheras,Service Residence,2,0,2,750 sq.ft.,Partially Furnished,Kuala Lumpur,1600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2032,2032,10 Semantan,Kuala Lumpur - Damansara Heights,Service Residence,2,1,2,1000 sq.ft.,Fully Furnished,Kuala Lumpur,1799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2033,2033,Platinum Splendor Residensi Semarak,Kuala Lumpur - Keramat,Condominium,3,0,2,1065 sq.ft.,Fully Furnished,Kuala Lumpur,2400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2034,2034,Majestic Maxim,Kuala Lumpur - Cheras,Service Residence,2,2,2,650 sq.ft.,Not Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2035,2035,Emerald Hills,Kuala Lumpur - Cheras,Condominium,2,0,2,900 sq.ft.,Partially Furnished,Kuala Lumpur,2300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,2036,Tuan Residency,Kuala Lumpur - Jalan Kuching,Service Residence,3,1,2,879 sq.ft.,Not Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2037,2037,Medan Putra Condominium,Kuala Lumpur - Bandar Menjalara,Condominium,4,1,2,918 sq.ft.,Partially Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2038,2038,Lakeville Residence,Kuala Lumpur - Jalan Ipoh,Condominium,3,2,2,977 sq.ft.,Fully Furnished,Kuala Lumpur,3000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2039,2039,Merdeka Villa,Kuala Lumpur - Ampang,Apartment,3,1,2,967 sq.ft.,Partially Furnished,Kuala Lumpur,1300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2040,2040,Monte Bayu,Kuala Lumpur - Cheras,Condominium,3,0,2,835 sq.ft.,Not Furnished,Kuala Lumpur,1200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2041,2041,Regalia Residence,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,0,1,755 sq.ft.,Fully Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2042,2042,10 Semantan,Kuala Lumpur - Damansara Heights,Service Residence,2,1,2,990 sq.ft.,Fully Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2043,2043,Faber Heights,Kuala Lumpur - Taman Desa,Condominium,1,1,1,700 sq.ft.,Fully Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,2044,Nidoz Residences,Kuala Lumpur - Desa Petaling,Condominium,4,0,3,1400 sq.ft.,Fully Furnished,Kuala Lumpur,3500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2045,2045,Midah Ria,Kuala Lumpur - Cheras,Condominium,3,1,2,967 sq.ft.,Fully Furnished,Kuala Lumpur,1350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2046,2046,Kestana,Kuala Lumpur - Bandar Menjalara,Condominium,3,0,2,980 sq.ft.,Partially Furnished,Kuala Lumpur,1200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,2047,Waltz Residences,Kuala Lumpur - Old Klang Road,Condominium,3,2,2,948 sq.ft.,Fully Furnished,Kuala Lumpur,2500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2048,2048,Bayu Tasik 1,Kuala Lumpur - Cheras,Condominium,3,1,2,920 sq.ft.,Not Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2049,2049,Pangsapuri Cemara (Cheras),Kuala Lumpur - Cheras,Apartment,3,0,2,750 sq.ft.,Not Furnished,Kuala Lumpur,1200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2050,2050,Residensi KepongMas,Kuala Lumpur - Kepong,Apartment,3,1,2,800 sq.ft.,Partially Furnished,Kuala Lumpur,1300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2051,2051,Bayu Tasik 2,Kuala Lumpur - Cheras,Condominium,3,1,2,960 sq.ft.,Fully Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2052,2052,M City,Kuala Lumpur - KL City,Service Residence,4,3,5,1804 sq.ft.,Fully Furnished,Kuala Lumpur,6000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2053,2053,Glomac Damansara,Kuala Lumpur - Taman Tun Dr Ismail,Service Residence,3,1,2,1010 sq.ft.,Partially Furnished,Kuala Lumpur,2500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2054,2054,Maxim Residences,Kuala Lumpur - Cheras,Service Residence,3,1,2,825 sq.ft.,Partially Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2055,2055,Pandan Cahaya Shop Apartment,Kuala Lumpur - KLCC,Apartment,3,0,1,700 sq.ft.,Not Furnished,Kuala Lumpur,850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2056,2056,Emerald Hills,Kuala Lumpur - Cheras,Condominium,2,2,2,890 sq.ft.,Fully Furnished,Kuala Lumpur,2100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2057,2057,Platinum OUG Residence,Kuala Lumpur - Kuchai Lama,Condominium,3,1,2,1200 sq.ft.,Fully Furnished,Kuala Lumpur,1700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2058,2058,Aston Kiara 3,Kuala Lumpur - Mont Kiara,Condominium,4,2,3,1518 sq.ft.,Fully Furnished,Kuala Lumpur,2700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2059,2059,Bayu Tasik 1,Kuala Lumpur - Cheras,Condominium,3,0,2,920 sq.ft.,Partially Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2060,2060,Platinum OUG Residence,Kuala Lumpur - Kuchai Lama,Condominium,3,1,3,1250 sq.ft.,Fully Furnished,Kuala Lumpur,1300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2061,2061,Sentul Utama Condominium,Kuala Lumpur - Sentul,Condominium,3,1,2,877 sq.ft.,Partially Furnished,Kuala Lumpur,1100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2062,2062,Majestic Maxim,Kuala Lumpur - Cheras,Service Residence,2,1,2,650 sq.ft.,Partially Furnished,Kuala Lumpur,1499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2063,2063,Inspirasi Mont Kiara,Kuala Lumpur - Mont Kiara,Condominium,3,2,2,1015 sq.ft.,Fully Furnished,Kuala Lumpur,3500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2064,2064,Flat Taman Nirwana,Kuala Lumpur - Pandan Jaya,Flat,3,0,1,635 sq.ft.,Not Furnished,Kuala Lumpur,750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2065,2065,Vivo Residential @ 9 Seputeh,Kuala Lumpur - Seputeh,Service Residence,1,0,1,775 sq.ft.,Fully Furnished,Kuala Lumpur,1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2066,2066,Sixceylon Condominium,Kuala Lumpur - Bukit Bintang,Condominium,3,2,2,1550 sq.ft.,Fully Furnished,Kuala Lumpur,3800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2067,2067,Inspirasi Condominium @ Mont Kiara,Kuala Lumpur - Mont Kiara,Condominium,3,2,2,940 sq.ft.,Fully Furnished,Kuala Lumpur,2800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2068,2068,Seri Cendekia,Kuala Lumpur - Cheras,Condominium,3,0,2,1005 sq.ft.,Fully Furnished,Kuala Lumpur,1800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,2069,Majestic Maxim,Kuala Lumpur - Cheras,Service Residence,2,1,2,650 sq.ft.,Partially Furnished,Kuala Lumpur,1500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2070,2070,Central Residence @ Sg Besi,Kuala Lumpur - Sungai Besi,Condominium,2,2,2,732 sq.ft.,Fully Furnished,Kuala Lumpur,1600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2071,2071,10 Semantan,Kuala Lumpur - Damansara Heights,Service Residence,1,1,1,550 sq.ft.,Fully Furnished,Kuala Lumpur,1400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2072,2072,Bayu Andaman,Kuala Lumpur - Sentul,Apartment,3,1,2,1000 sq.ft.,Not Furnished,Kuala Lumpur,1500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2073,2073,Kenari Apartment (Taman Melati),Kuala Lumpur - Setapak,Apartment,3,1,2,900 sq.ft.,Fully Furnished,Kuala Lumpur,1680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,2074,Taman Pusat Kepong Shop Apartment,Kuala Lumpur - Kepong,Apartment,3,0,2,935 sq.ft.,Not Furnished,Kuala Lumpur,800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2075,2075,"The Park 2, Pavilion Bukit Jalil",Kuala Lumpur - Bukit Jalil,Condominium,3,1,2,800 sq.ft.,Fully Furnished,Kuala Lumpur,3300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,2076,Akasia Apartment (Cheras),Kuala Lumpur - Cheras,Apartment,3,2,2,807 sq.ft.,Fully Furnished,Kuala Lumpur,1700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2077,2077,Ascenda Residences @ SkyArena Setapak,Kuala Lumpur - Setapak,Condominium,3,2,2,1100 sq.ft.,Fully Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,2078,Angkasa Condominiums,Kuala Lumpur - Cheras,Condominium,3,0,2,920 sq.ft.,Fully Furnished,Kuala Lumpur,1899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2079,2079,Quadro Residences,Kuala Lumpur - KLCC,Condominium,4,2,5,2343 sq.ft.,Fully Furnished,Kuala Lumpur,8999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2080,2080,Residensi Razakmas,Kuala Lumpur - Cheras,Apartment,3,0,2,800 sq.ft.,Not Furnished,Kuala Lumpur,1100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2081,2081,Majestic Maxim,Kuala Lumpur - Cheras,Service Residence,3,0,2,1080 sq.ft.,Fully Furnished,Kuala Lumpur,2300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2082,2082,Winner Court B,Kuala Lumpur - Desa Petaling,Condominium,3,1,2,910 sq.ft.,Partially Furnished,Kuala Lumpur,1200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2083,2083,Indah Damansara,Kuala Lumpur - Damansara Heights,Condominium,3,1,3,1453 sq.ft.,Fully Furnished,Kuala Lumpur,2800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2084,2084,Sofiya Residences,Kuala Lumpur - Desa ParkCity,Condominium,3,0,2,862 sq.ft.,Fully Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,2085,Villa Mas 1,Kuala Lumpur - Jalan Ipoh,Townhouse Condo,3,1,3,1700 sq.ft.,Partially Furnished,Kuala Lumpur,1700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2086,2086,Bayu Tasik 2,Kuala Lumpur - Cheras,Condominium,3,1,2,920 sq.ft.,Partially Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2087,2087,PV9 Residences @ Taman Melati,Kuala Lumpur - Setapak,Condominium,3,1,2,850 sq.ft.,Fully Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2088,2088,Angkasa Condominiums,Kuala Lumpur - Cheras,Condominium,3,0,2,920 sq.ft.,Fully Furnished,Kuala Lumpur,1699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2089,2089,Axis Residence,Kuala Lumpur - Ampang,Service Residence,3,1,2,839 sq.ft.,Partially Furnished,Kuala Lumpur,1499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2090,2090,Puncak Banyan,Kuala Lumpur - Cheras,Condominium,3,0,2,804 sq.ft.,Fully Furnished,Kuala Lumpur,1399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2091,2091,Plaza Menjalara,Kuala Lumpur - Bandar Menjalara,Apartment,3,2,2,1180 sq.ft.,Fully Furnished,Kuala Lumpur,1750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2092,2092,8 Petaling,Kuala Lumpur - Sri Petaling,Condominium,4,3,5,1841 sq.ft.,Fully Furnished,Kuala Lumpur,2499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2093,2093,PPR Salak Selatan,Kuala Lumpur - Salak Selatan,Flat,3,0,2,660 sq.ft.,Partially Furnished,Kuala Lumpur,800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2094,2094,OUG Parklane,Kuala Lumpur - OUG,Condominium,3,1,2,950 sq.ft.,Partially Furnished,Kuala Lumpur,1200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,2095,Aman Dua,Kuala Lumpur - Kepong,Apartment,3,1,2,850 sq.ft.,Partially Furnished,Kuala Lumpur,1150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2096,2096,KM1,Kuala Lumpur - Bukit Jalil,Condominium,3,2,2,1500 sq.ft.,Fully Furnished,Kuala Lumpur,2799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2097,2097,Residence 8,Kuala Lumpur - Old Klang Road,Condominium,2,1,3,1250 sq.ft.,Partially Furnished,Kuala Lumpur,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2098,2098,Heritage Condominiun,Kuala Lumpur - Setapak,Condominium,3,1,2,1200 sq.ft.,Partially Furnished,Kuala Lumpur,1300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2099,2099,Angkasa Condominiums,Kuala Lumpur - Cheras,Condominium,3,1,2,920 sq.ft.,Fully Furnished,Kuala Lumpur,1550,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2100,2100,Changkat View Condominium,Kuala Lumpur - Solaris Dutamas,Condominium,3,1,2,1100 sq.ft.,Fully Furnished,Kuala Lumpur,1800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2101,2101,Danau Idaman,Kuala Lumpur - Taman Desa,Condominium,3,1,2,928 sq.ft.,Partially Furnished,Kuala Lumpur,1400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,2102,6 Ceylon,Kuala Lumpur - Ampang,Condominium,2,1,2,1200 sq.ft.,Fully Furnished,Kuala Lumpur,3500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,2103,Prima Setapak,Kuala Lumpur - Setapak,Condominium,1,1,1,100 sq.ft.,Partially Furnished,Kuala Lumpur,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2104,2104,Residensi Platinum Teratai,Kuala Lumpur - Setapak,Service Residence,3,1,2,928 sq.ft.,Partially Furnished,Kuala Lumpur,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2105,2105,The Scott Garden,Kuala Lumpur - Old Klang Road,Duplex,1,1,2,755 sq.ft.,Not Furnished,Kuala Lumpur,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2106,2106,Platinum Splendor Residensi Semarak,Kuala Lumpur - Keramat,Condominium,4,0,2,1065 sq.ft.,Partially Furnished,Kuala Lumpur,2099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2107,2107,Kepong Sentral Condominium,Kuala Lumpur - Kepong,Condominium,3,1,2,962 sq.ft.,Not Furnished,Kuala Lumpur,1100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2108,2108,Kepong Sentral Condominium,Kuala Lumpur - Kepong,Condominium,3,1,2,650 sq.ft.,Partially Furnished,Kuala Lumpur,1200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2109,2109,Pearl Suria,Kuala Lumpur - Old Klang Road,Condominium,3,1,2,1032 sq.ft.,Partially Furnished,Kuala Lumpur,1750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
